"","AGI","logFC","logCPM","LR","PValue","FDR","symbol2","full_name"
"22064","AT5G14180",0.0622407745772519,2.00587673204504,0.0395920713501869,0.842280294264267,1,"MPL1","Myzus persicae-induced lipase 1"
"22065","AT2G01980",0.0300527524980875,5.75353985397294,0.0395865642021906,0.842291119842271,1,"ATNHX7;ATSOS1;SOS1","ARABIDOPSIS NA+/H+ ANTIPORTER 7;ARABIDOPSIS SALT OVERLY SENSITIVE 1;SALT OVERLY SENSITIVE 1"
"22066","AT4G11530",0.0353169017681846,4.3651189868911,0.0395730009275574,0.842317784946182,1,"CRK34","cysteine-rich RLK (RECEPTOR-like protein kinase) 34"
"22067","AT1G44100",0.0407459963273327,5.42196942616177,0.0394321375177498,0.842595000692086,1,"AAP5","amino acid permease 5"
"22068","AT3G05280",-0.0283753536027559,5.41325751286447,0.0394113658975854,0.84263592224991,1,NA,NA
"22069","AT5G18820",0.0504914190684218,2.65166532995275,0.0394076404479105,0.84264326283407,1,"Cpn60alpha2;CPNA2;EMB3007","chaperonin-60alpha2;NA;embryo defective 3007"
"22070","AT3G02480",-0.134271855808807,-1.06765585958055,0.0393529445246501,0.842751076610801,1,"ABR","ABA-response protein"
"22071","AT4G13590",0.0277934371286654,4.90464690043998,0.0393437501839621,0.842769207663715,1,"CMT1","CHLOROPLAST MANGANESE TRANSPORTER1"
"22072","AT3G10915",-0.0322058415723361,5.35688437454325,0.0393393472789398,0.842777890882587,1,NA,NA
"22073","AT4G10610",-0.0261429509751524,6.42489689246955,0.0392545672528781,0.842945188974711,1,"ATRBP37;CID12;RBP37","NA;CTC-interacting domain 12;RNA-BINDING PROTEIN 37"
"22074","AT4G39120",-0.0359226301219448,4.40682124903602,0.0392373267200981,0.842979233022821,1,"HISN7;IMPL2","HISTIDINE BIOSYNTHESIS 7;myo-inositol monophosphatase like 2"
"22075","AT2G42370",-0.043252847396242,2.00663105502002,0.039202877915152,0.843047280705304,1,NA,NA
"22076","AT1G69800",0.0314869772754961,3.98611712392666,0.039161185617226,0.843129678230485,1,NA,NA
"22077","AT1G15460",-0.0379709790205922,3.79285406332603,0.0391108126678974,0.843229292368493,1,"ATBOR4;BOR4","ARABIDOPSIS THALIANA REQUIRES HIGH BORON 4;REQUIRES HIGH BORON 4"
"22078","AT3G04440",0.0834506174575872,1.56631725084024,0.0390567974070102,0.843336183385934,1,NA,NA
"22079","AT5G21900",-0.0359535205687452,2.80253885264848,0.0390445614190644,0.843360407899398,1,"RAD7c","Radiation sensitive 7c"
"22080","AT2G40030",0.0288390454162921,4.48125447809715,0.0389927339637754,0.8434630584014,1,"ATNRPD1B;DMS5;DRD3;NRPD1B;NRPE1","NA;DEFECTIVE IN MERISTEM SILENCING 5;NA;nuclear RNA polymerase D1B;NA"
"22081","AT2G03020",-0.116108402600229,-0.912919591924857,0.0389869772664446,0.843474464604733,1,NA,NA
"22082","AT5G35753",0.0316602101715998,3.96783903105813,0.0389813286109668,0.843485657586618,1,NA,NA
"22083","AT5G12240",-0.0291555273443286,4.21216075425866,0.0389513771521397,0.843545021392815,1,NA,NA
"22084","AT1G31485",0.0886520022033649,0.373415813291133,0.0388816649327293,0.843683282936077,1,NA,NA
"22085","AT5G41470",0.0635053425841115,0.767847628704635,0.038860406288064,0.843725471218922,1,NA,NA
"22086","AT3G16200",0.028009142375403,4.7270738901671,0.0388541159187366,0.843737956903846,1,NA,NA
"22087","AT1G04090",-0.0704082731274095,0.634460990890236,0.0388466180400244,0.843752840732595,1,NA,NA
"22088","AT5G25570",0.0499318336079741,2.01123103233678,0.0387108496736639,0.8440226092849,1,NA,NA
"22089","AT1G71950",-0.0271541729428571,5.63489404217142,0.0387102323457214,0.844023837022322,1,"SPI-1","Subtilisin Propeptide-Like Inhibitor 1"
"22090","AT2G32920",0.0268932826338384,6.58647852850096,0.0386907967775402,0.84406249554299,1,"ATPDI9;ATPDIL2-3;PDI9;PDIL2-3","ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 9;PDI-like 2-3;PROTEIN DISULFIDE ISOMERASE 9;PDI-like 2-3"
"22091","AT3G01940",-0.115393922993321,-0.912020813953508,0.0386810147222738,0.844081956458021,1,NA,NA
"22092","AT4G09490",0.0937040939448019,0.403514023041918,0.0385990016453395,0.844245218061803,1,NA,NA
"22093","AT3G20970",-0.0295296010958897,4.83206695895157,0.0385669979181458,0.844308976026944,1,"ATNFU2;NFU4","ARABIDOPSIS THALIANA NFU DOMAIN PROTEIN 2;NFU domain protein 4"
"22094","AT2G26350",0.0390027449064036,4.06491257155596,0.0384987087419217,0.844445113942246,1,"ATPEX10;PEX10","NA;peroxin 10"
"22095","AT2G19610",-0.117319198571587,-0.913104853131816,0.0384862386211746,0.844469987292236,1,NA,NA
"22096","AT3G53860",-0.0494422756483695,1.77384212278044,0.038451494411077,0.844539311420397,1,NA,NA
"22097","AT3G11510",-0.0346984000940634,8.0340986254084,0.0383936353550354,0.844654828156912,1,NA,NA
"22098","AT2G45240",0.0276918980430347,6.01820791936553,0.0383375199103746,0.844766950109996,1,"MAP1A","methionine aminopeptidase 1A"
"22099","AT3G17900",0.0267856731319933,6.15741140428779,0.0383312332408825,0.844779516550764,1,NA,NA
"22100","AT5G35620",-0.0301978111433305,6.40481426916462,0.0382946615605775,0.844852641008862,1,"EIF(ISO)4E;EIF4E2;eIFiso4E;LSP;LSP1","EUKARYOTIC INITIATION FACTOR  (ISO)4E;EUKARYOTIC TRANSLATION INITATION FACTOR 4E2;eukaryotic translation Initiation Factor isoform 4E;NA;LOSS OF SUSCEPTIBILITY TO POTYVIRUS 1"
"22101","AT1G72330",-0.0302286303587443,4.57828326763361,0.0382803012179256,0.844881364184257,1,"ALAAT2","alanine aminotransferase 2"
"22102","AT1G73790",-0.0423441542858065,2.65146085038764,0.0382763618687156,0.844889244543447,1,"AtGIP2;GIP1b;GIP2","NA;GCP3-Interacting Protein 1b;GCP3-interacting protein 2"
"22103","AT1G49530",0.0409286480401297,2.64267122001077,0.0382580277370157,0.844925926077196,1,"GFPPS3;GGPPS1;GGPS6","NA;geranylgeranyl pyrophosphate synthase 1;geranylgeranyl pyrophosphate synthase 6"
"22104","AT1G69710",-0.0469162061505367,1.8082047633548,0.0382417702059734,0.844958460541034,1,NA,NA
"22105","AT1G68825",0.0548541974901653,1.97303852723634,0.038178959159922,0.845084225097357,1,"DVL5;RTFL15","DEVIL 5;ROTUNDIFOLIA like 15"
"22106","AT3G07530",0.0429665162772109,2.58982020951742,0.0381523923854061,0.845137451222758,1,"DSP4","DEFECTIVE in snRNA PROCESSING 4"
"22107","AT5G57580",0.0280306490636611,6.65933691187459,0.0381442990956007,0.845153669827704,1,NA,NA
"22108","AT4G23530",-0.0287064839103517,4.28560642118492,0.0380663696265691,0.845309928627655,1,NA,NA
"22109","AT1G60990",-0.0313879498085331,3.76581414141511,0.0380335730994577,0.845375739601989,1,"IBA57.2","IBA57.2"
"22110","AT5G63960",0.0328848771653953,4.72153622800163,0.0380110694172959,0.845420913534672,1,"GIS5","GIGANTEA SUPPRESSOR5"
"22111","AT1G21910",-0.0958763433253189,5.28675607264718,0.0379457734131137,0.845552067476611,1,"DREB26","dehydration response element-binding protein 26"
"22112","AT4G25470",0.157680421592638,5.02987418060046,0.0378499841208679,0.845744682540144,1,"ATCBF2;CBF2;DREB1C;FTQ4","NA;C-repeat/DRE binding factor 2;DRE/CRT-BINDING PROTEIN 1C;FREEZING TOLERANCE QTL 4"
"22113","AT3G62250",0.0346538428492609,8.53330488501612,0.0378404131608931,0.845763941915247,1,"UBQ5","ubiquitin 5"
"22114","AT3G28880",0.04202345030677,2.72296798275699,0.037819234665875,0.84580656779579,1,NA,NA
"22115","AT2G16860",0.0257441469667882,5.74536772151201,0.0378158055779005,0.84581347067382,1,"AtSYF2","NA"
"22116","AT2G18465",-0.0330453544285678,3.4605934282262,0.0377855791235793,0.845874331674286,1,"DJC72","DNA J protein C72"
"22117","AT5G66130",-0.0385163557378632,2.76215048233702,0.0377144704584382,0.846017608749345,1,"ATRAD17;RAD17","RADIATION SENSITIVE 17;RADIATION SENSITIVE 17"
"22118","AT5G55125",0.0283257892769369,4.35998567575173,0.0376148315746258,0.846218607458376,1,NA,NA
"22119","AT1G54650",-0.0334978258304514,3.30887975851702,0.0376144505360161,0.846219376646682,1,"AtTRM140b;TRM140b","NA;tRNA methyltransferase 140b"
"22120","AT3G59770",-0.0269119080621639,6.93923678678049,0.0374774736748194,0.846496149085392,1,"AtSAC9;SAC9","ARABIDOPSIS THALIANA SUPPRESSOR OF ACTIN 9;SUPPRESSOR OF ACTIN 9"
"22121","AT4G16150",0.0288563885859442,6.83485883161033,0.037422583585073,0.846607206047427,1,"CAMTA5","calmodulin-binding transcription activator 2"
"22122","AT3G50830",0.0281767330992575,5.55960682500587,0.0373810034388802,0.846691389781321,1,"ATCOR413-PM2;COR413-PM2","NA;cold-regulated 413-plasma membrane 2"
"22123","AT1G71330",-0.04709694221717,2.33258942692281,0.0373715026013475,0.846710632123246,1,"ATNAP5;NAP5","non-intrinsic ABC protein 5;non-intrinsic ABC protein 5"
"22124","AT1G20120",0.180986150411301,-1.44231346294363,0.0372962887872568,0.846863054639641,1,NA,NA
"22125","AT4G02405",-0.0325519217971156,3.97179032179335,0.0372151631880744,0.847027636344131,1,NA,NA
"22126","AT2G19170",-0.0300895566529502,4.69537242490878,0.0372145258189773,0.847028930128392,1,"SLP3","subtilisin-like serine protease 3"
"22127","AT5G67580",-0.0323128666191102,4.57054317694791,0.0371528976089763,0.847154082460798,1,"ATTBP3;ATTRB2;TBP3;TRB2","NA;TELOMERE REPEAT BINDING FACTOR 2;TELOMERE-BINDING PROTEIN 3;NA"
"22128","AT3G44850",-0.0439875669715646,3.84060477785887,0.0370764540135369,0.847309471021885,1,NA,NA
"22129","AT5G09380",0.0362466002162456,2.92945046320384,0.0370295887990251,0.847404817119412,1,NA,NA
"22130","AT1G53270",-0.0395580354360174,3.15933630377392,0.0370241605463066,0.847415864805177,1,"ABCG10","ATP-binding cassette G10"
"22131","AT1G62300",-0.027951510097653,5.45820794172645,0.0369576218507461,0.847551353957661,1,"ATWRKY6;WRKY6","NA;NA"
"22132","AT1G03860",-0.0295035973155985,6.69550048164979,0.0369380362142584,0.847591259220677,1,"ATPHB2;PHB2","prohibitin 2;prohibitin 2"
"22133","AT1G44120",-0.0425345826483062,3.29201448990087,0.0369372509347876,0.847592859437417,1,"CSI2","CELLULOSE SYNTHASE INTERACTIVE 2"
"22134","AT3G08530",-0.0279052600404686,9.01879667867177,0.0369372135646318,0.847592935589534,1,"AtCHC2;CHC2","NA;clathrin heavy chain 2"
"22135","AT1G17780",0.0366180009680436,3.86216998793198,0.0369122372002075,0.847643840837276,1,"ATI3A","NA"
"22136","AT5G40510",0.0289193790315154,6.17276736096526,0.0368412144110826,0.847788692666682,1,NA,NA
"22137","AT1G01500",0.0390708395793437,3.04188897946978,0.0368146706189267,0.847842866208052,1,NA,NA
"22138","AT5G24710",-0.0271441081945602,7.08781371155426,0.0367503270790817,0.847974269796408,1,"TWD40-2","Transducin/WD40-2 Protien"
"22139","AT3G28150",-0.0854140762103988,0.859790182253534,0.0367429615206856,0.847989319483429,1,"AXY4L;TBL22","ALTERED XYLOGLUCAN 4-LIKE;TRICHOME BIREFRINGENCE-LIKE 22"
"22140","AT5G56190",0.0315256358039943,4.90137615472276,0.0367376632061678,0.848000146238742,1,NA,NA
"22141","AT4G10110",-0.035061694512601,4.07523249230598,0.0367021509160077,0.848072734157784,1,NA,NA
"22142","AT1G29890",-0.0278320420050898,5.17097092449514,0.0366584993018808,0.848162008934659,1,"RWA4","REDUCED WALL ACETYLATION 4"
"22143","AT1G16020",-0.0326955888722376,4.29632425415834,0.0366245171794097,0.848231546151614,1,"CCZ1a","CALCIUM CAFFEINE ZINC SENSITIVITY 1a"
"22144","AT1G10310",0.0333796689836094,3.12818250203624,0.0366048489800712,0.848271808235926,1,NA,NA
"22145","AT1G32340",0.0295752320526751,4.91167436934407,0.0364950598118847,0.848496760073176,1,"NHL8","NDR1/HIN1-like 8"
"22146","AT1G14810",-0.0324531330504542,6.42548322057077,0.0364766355585946,0.848534544683124,1,NA,NA
"22147","AT5G25540",0.0259990298451595,6.21004408588949,0.0364620878828283,0.848564386164517,1,"CID6","CTC-interacting domain 6"
"22148","AT3G56760",-0.0257646231142802,4.90354801668159,0.0364045131864104,0.848682549055634,1,NA,NA
"22149","AT4G33350",0.0338234734398986,3.77864569033204,0.0363422412272207,0.84881046139581,1,"AtTic22-IV;Tic22-IV","translocon at the inner envelope membrane of chloroplasts 22-IV;translocon at the inner envelope membrane of chloroplasts 22-IV"
"22150","AT1G49760",0.030084791961313,7.7922496169285,0.0362884219830981,0.848921102603886,1,"PAB8;PABP8","poly(A) binding protein 8;POLY(A) BINDING PROTEIN 8"
"22151","AT1G13120",-0.0271919104400497,4.93623338692555,0.0362572471411924,0.848985230507439,1,"AtGLE1;emb1745;GLE1","A. thaliana homolog of yeast GLE1;embryo defective 1745;NA"
"22152","AT3G11400",0.0291418856093525,7.07284220081851,0.036182129354728,0.849139868266748,1,"ATEIF3G1;EIF3G1","NA;eukaryotic translation initiation factor 3G1"
"22153","AT4G19540",-0.0320627449331836,3.54319825754126,0.0361387795318659,0.849229184074486,1,"INDH;INDL","iron-sulfur protein required for NADH dehydrogenase;IND1(iron-sulfur protein required for NADH dehydrogenase)-like"
"22154","AT1G03350",-0.0251228491449755,5.96736853501279,0.0361367266369184,0.849233415132744,1,NA,NA
"22155","AT5G39785",0.0946293835157075,4.27434566183726,0.0361324969996701,0.849242132893773,1,NA,NA
"22156","AT2G26520",0.124787865600196,0.0301824094639313,0.0361207958883867,0.849266252963058,1,NA,NA
"22157","AT3G13682",-0.0452914166888775,1.88526133205841,0.0361096252766395,0.849289283264928,1,"LDL2","LSD1-like2"
"22158","AT4G37340",0.0323215426836271,3.37859131436505,0.0360718399625641,0.849367212114588,1,"CYP81D3","cytochrome P450, family 81, subfamily D, polypeptide 3"
"22159","AT1G30570",-0.0309899968550315,4.03128205057284,0.0360682417733398,0.849374635264607,1,"HERK2","hercules receptor kinase 2"
"22160","AT5G39510",0.0271928866481472,6.56293333517009,0.0360090921164637,0.849496717444864,1,"ATVTI11;ATVTI1A;ITT3;SGR4;VTI11;VTI1A;ZIG;ZIG1","VESICLE TRANSPORT V-SNARE 11;NA;IMPAIRED TONOPLAST TRAFFIC 3;SHOOT GRAVITROPSIM 4;VESICLE TRANSPORT V-SNARE 11;vesicle transport V-snare 1A;NA;NA"
"22161","AT3G26115",-0.0528561954011946,2.01148421869569,0.0360065090846029,0.849502051070591,1,NA,NA
"22162","AT4G00570",0.0277890856430228,6.69290530709508,0.0360054804978791,0.849504175023926,1,"NAD-ME2","NAD-dependent malic enzyme 2"
"22163","AT5G64660",0.103263733991017,5.50368332793298,0.0359270909032432,0.849666136145623,1,"ATCMPG2;CMPG2","NA;CYS, MET, PRO, and GLY protein 2"
"22164","AT1G02420",-0.0486332427870935,2.12522595462553,0.0359019477457836,0.849718123308834,1,NA,NA
"22165","AT3G15540",-0.0726774308689294,2.52734482883219,0.0359005596152002,0.849720994021484,1,"IAA19;MSG2","indole-3-acetic acid inducible 19;MASSUGU 2"
"22166","AT5G17440",-0.0257569797922059,5.32839850468516,0.0358939874881834,0.849734586238138,1,"LUC7B","LETHAL UNLESS CBC 7 B"
"22167","AT5G20610",-0.0256140227445775,5.80467879366683,0.0358926216862979,0.849737411098076,1,"PMIR1","PLASTID MOVEMENT IMPAIRED1-RELATED1"
"22168","AT4G05420",-0.02661284677755,6.83497812590774,0.0358834193168667,0.849756445620904,1,"DDB1A","damaged DNA binding protein 1A"
"22169","AT5G48940",0.0318273276613166,5.85842374442746,0.0358495262482408,0.849826573116426,1,"RGFR2;RGI2","NA;RGF1 INSENSITIVE 2"
"22170","AT2G38390",0.0350470752833003,8.77887697225825,0.0358477684333138,0.849830211113893,1,NA,NA
"22171","AT2G15900",-0.0289364521451223,5.80256111323265,0.0358430498678786,0.849839977177431,1,"SNX4","SORTING NEXIN 4"
"22172","AT5G62360",0.127210810373587,2.80715229665782,0.0358401377677779,0.849846004713323,1,"PMEI13","pectin methyl-esterase inhibitor 13"
"22173","AT2G36880",-0.030559352799813,8.8070734617032,0.035786730545091,0.849956593302762,1,"MAT3","methionine adenosyltransferase 3"
"22174","AT1G80750",-0.0361359338606252,6.01398997941861,0.0357258067763961,0.850082850573127,1,"RPL7A","NA"
"22175","AT1G30330",-0.0308956817303579,6.51892580470386,0.0356981698141539,0.850140161654674,1,"ARF6","auxin response factor 6"
"22176","AT1G30910",0.0278483057505332,4.72351225618261,0.0356541829479435,0.850231425124127,1,NA,NA
"22177","AT2G04940",0.0257817730609953,4.88961399346826,0.0356539986145041,0.850231807699774,1,NA,NA
"22178","AT1G09815",0.0294458522519028,4.15329404943455,0.0355768023092047,0.850392115237753,1,"POLD4","polymerase delta 4"
"22179","AT5G55070",-0.0269055505340901,6.66245974610479,0.035564090527451,0.850418530067349,1,NA,NA
"22180","AT1G49670",-0.0240450164615439,5.80873552832776,0.0355450365296036,0.850458133053188,1,"NQR","NA"
"22181","AT2G01710",-0.0279130102003981,5.05484312807455,0.0354914705729286,0.85056952671248,1,"DNAJ2;SDJ2","NA;SUVH1/3-interacting DNAJ domain-containing protein 2"
"22182","AT5G56960",-0.127024860623708,-0.988653948782626,0.035491142131554,0.850570209994661,1,NA,NA
"22183","AT1G52830",0.132204893000536,-1.24391130930061,0.0354763970188752,0.850600888774731,1,"IAA6;SHY1","indole-3-acetic acid 6;SHORT HYPOCOTYL 1"
"22184","AT1G48860",0.0279551616792705,6.36151912793143,0.0354715126279861,0.850611052726671,1,"EPSPS","5-enolpyruvylshikimate-3-phosphate synthase"
"22185","AT4G18750",-0.0611821498924257,1.27113520995131,0.0354598602671636,0.850635303105684,1,"DOT4","DEFECTIVELY ORGANIZED TRIBUTARIES 4"
"22186","AT1G24764",0.0293729091814887,5.29093306981033,0.0354055060240608,0.850748477302567,1,"ATMAP70-2;MAP70-2","microtubule-associated proteins 70-2;microtubule-associated proteins 70-2"
"22187","AT2G29580",-0.0297146115140787,3.87278269261514,0.0353808476786082,0.85079984956605,1,"MAC5B","MOS4-associated complex subunit 5B"
"22188","AT2G28350",-0.0256363059807054,4.9447055793764,0.035370106327393,0.850822233486037,1,"ARF10","auxin response factor 10"
"22189","AT3G03320",-0.0337746619074835,4.06495283608186,0.0353575471266812,0.850848410088905,1,NA,NA
"22190","AT4G20130",-0.0300016241872825,3.74145533132733,0.0353132225958153,0.850940832297194,1,"PTAC14;TAC14","plastid transcriptionally active 14;NA"
"22191","AT5G18090",0.131841419648296,-1.24392475760677,0.0352941637226625,0.850980590900545,1,NA,NA
"22192","AT5G38650",-0.0268556962977163,6.1082911876635,0.0352677036705114,0.851035807489849,1,"UMP1b","NA"
"22193","AT2G44050",0.0251683239213311,5.36086134522943,0.035215878018457,0.85114401894284,1,"COS1;COS1","COI1 SUPPRESSOR1;coronatine insensitive1 suppressor"
"22194","AT3G55160",0.0283272199649037,5.3493690623671,0.0352074608821926,0.851161601619904,1,"THADA","Thyroid Adenoma Associated"
"22195","AT5G58010",0.052126245678588,4.27543952528201,0.0352039052527431,0.851169029679101,1,"DROP3;LRL3","DEFECTIVE REGION OF POLLEN 3;LJRHL1-like 3"
"22196","AT1G79750",-0.0272219017424986,8.43253994575718,0.0352033153790643,0.851170262020715,1,"ATNADP-ME4;NADP-ME4","Arabidopsis thaliana NADP-malic enzyme 4;NADP-malic enzyme 4"
"22197","AT4G24180",0.068264890091117,1.79533034654407,0.0351670501659598,0.851246046460295,1,"ATTLP1;TLP1","NA;THAUMATIN-LIKE PROTEIN 1"
"22198","AT2G32645",0.26540879130265,-1.29287564977344,0.0351291484418406,0.851325294004529,1,NA,NA
"22199","AT2G42395",-0.0841794347922661,0.294770243864827,0.0350887870706234,0.851409733017984,1,NA,NA
"22200","AT5G61540",-0.0332889608864263,3.07317288920661,0.0350857931271268,0.851415998574384,1,NA,NA
"22201","AT5G65990",-0.0416033317087511,2.73748620599162,0.0350839750385137,0.851419803502917,1,"AtAVT3","NA"
"22202","AT5G45276",0.13704050328424,-1.24409368161639,0.0350654923169849,0.851458490268079,1,NA,NA
"22203","AT4G08790",0.0369830664242422,3.40447470941247,0.0350636847444434,0.851462274321415,1,"NIT1","NA"
"22204","AT3G49055",0.0938375049244166,-0.153105808132235,0.0350496718541224,0.851491612959392,1,NA,NA
"22205","AT4G19710",-0.0252836154861912,5.9302999178289,0.0349955583644501,0.851604966813416,1,"AK-HSDH;AK-HSDH II","ASPARTATE KINASE-HOMOSERINE DEHYDROGENASE;aspartate kinase-homoserine dehydrogenase ii"
"22206","AT3G19280",0.0426271941102078,3.0191599677517,0.0349206058897553,0.851762122918165,1,"ATFUT11;FUCT1;FUCTA;FUT11","NA;NA;NA;fucosyltransferase 11"
"22207","AT1G30845",-0.0396704885285617,2.21517757067551,0.0349202915345864,0.851762782407664,1,NA,NA
"22208","AT3G57586",0.133090525500784,-1.2435375052426,0.0348814851004926,0.851844218504164,1,NA,NA
"22209","AT3G20790",0.03023293457083,4.87116216913684,0.0347046328539022,0.852215941546107,1,NA,NA
"22210","AT4G39410",0.0910999555785242,-0.110099926171306,0.0346790485196755,0.852269797941678,1,"ATWRKY13;WRKY13","ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 13;WRKY DNA-binding protein 13"
"22211","AT2G30470",-0.0240460310568778,5.68664114006433,0.0346767284019993,0.852274682930206,1,"HSI2;VAL1","high-level expression of sugar-inducible gene 2;VP1/ABI3-LIKE 1"
"22212","AT2G42890",0.0377798164672476,6.41575658097977,0.0346475930334336,0.85233604160674,1,"AML2;ML2","MEI2-like 2;MEI2-like 2"
"22213","AT5G41220",0.0302959993224801,4.23505424687651,0.0346361243617377,0.852360201789272,1,"ATGSTT3;GST10C;GSTT3","glutathione S-transferase THETA 3;NA;glutathione S-transferase THETA 3"
"22214","AT1G24610",0.0342003018867891,4.23700942480476,0.0346358959694104,0.852360682968125,1,NA,NA
"22215","AT2G45540",-0.0276634104390211,8.07534959586225,0.0346302395718396,0.852372600437287,1,"BCHC2","Beach-Domain Homolog C2"
"22216","AT1G67500",0.0275302077196476,5.30416489988912,0.0346108451130007,0.852413470287637,1,"ATREV3;REV3","recovery protein 3;recovery protein 3"
"22217","AT4G24230",-0.0385917613238446,5.40146298709932,0.0345551153932799,0.852530975235377,1,"ACBP3","acyl-CoA-binding domain 3"
"22218","AT5G66150",-0.10379688356588,-0.770975745367467,0.034523106702061,0.852598509215268,1,NA,NA
"22219","AT5G24400",0.025987459877334,6.12805111844466,0.0345142427126177,0.852617216751942,1,"EMB2024;PGL3","EMBRYO DEFECTIVE 2024;6-PHOSPHOGLUCONOLACTONASE 3"
"22220","AT1G78770",0.0374275174445453,3.98287842533573,0.0345089628328648,0.852628361170994,1,"APC6","anaphase promoting complex 6"
"22221","AT2G15128",-0.108751990425053,-0.840362430437172,0.0344817127166208,0.852685892931695,1,NA,NA
"22222","AT5G14850",0.0294447612946795,3.90756195366253,0.0344702133714065,0.852710177960095,1,"APTG1","abnormal pollen tube guidance 1"
"22223","AT1G12630",-0.123020068254308,-0.912701225422753,0.0344594740774555,0.852732861649625,1,NA,NA
"22224","AT3G23390",0.0298786732250389,7.12066732048736,0.0344576601565336,0.852736693400153,1,"RPL36aA","RPL36a A"
"22225","AT4G19080",-0.0597685989901864,0.868415013728994,0.0344269641855146,0.852801551803111,1,NA,NA
"22226","AT5G18320",0.122330404606311,-1.15325624859145,0.0343965291641213,0.852865888374615,1,"PUB46","Plant U-Box 46"
"22227","AT4G07390",0.0248231444496702,5.46381506807924,0.034345138715264,0.852974589475197,1,NA,NA
"22228","AT2G48121",0.120729235121491,-1.15386255386229,0.0343373784966028,0.852991011201577,1,NA,NA
"22229","AT5G38040",-0.0537690823678459,1.51021867053181,0.0343193997042008,0.853029064259336,1,NA,NA
"22230","AT2G20470",0.107335579995819,-0.243367645025628,0.0343138047778178,0.853040908317918,1,NA,NA
"22231","AT5G49390",-0.0419742667532414,2.02607085015694,0.0343129234573525,0.853042774101293,1,NA,NA
"22232","AT2G45040",0.069140072042931,1.00945904475199,0.0342871889841874,0.853097265728515,1,NA,NA
"22233","AT3G20300",0.0410423294605526,2.5299193817001,0.0342316999444452,0.85321483337096,1,NA,NA
"22234","AT3G54980",0.0294223804171532,3.60416906080632,0.0341800787606188,0.853324294494021,1,NA,NA
"22235","AT3G26410",-0.0280352944107264,4.27137953981664,0.0341470751038029,0.853394322530172,1,"AtTRM11;TRM11","NA;tRNA modification 11"
"22236","AT3G22670",-0.0471648276773799,2.1331619598196,0.0341213074564073,0.853449021341454,1,NA,NA
"22237","AT1G09330",0.0258317829398719,5.6506195246055,0.0340819052552357,0.853532704503139,1,"ECH","ECHIDNA"
"22238","AT4G20720",0.0244007194287477,5.34718132956506,0.0340331473873285,0.853636326689741,1,NA,NA
"22239","AT5G40870",0.0291372444866022,4.9511395808655,0.0340013336288898,0.853703979955689,1,"ATUK/UPRT1;UCK1;UK/UPRT1;UKL1","uridine kinase/uracil phosphoribosyltransferase 1;uridine/cytidine kinase 1;uridine kinase/uracil phosphoribosyltransferase 1;URIDINE KINASE-LIKE 1"
"22240","AT1G33780",-0.0277100523247265,4.95872604480004,0.0339592287237949,0.853793568106316,1,NA,NA
"22241","AT2G01410",0.0298877242466225,4.57709851604366,0.0338472451770748,0.854032119445372,1,NA,NA
"22242","AT5G10700",-0.0417003795460803,2.51771584816198,0.033834292485591,0.854059738038298,1,NA,NA
"22243","AT1G72050",0.0261267360565896,5.41131167790663,0.0338116470886831,0.854108037198065,1,"TFIIIA","transcription factor IIIA"
"22244","AT3G12250",0.0296487570190248,3.52053152300668,0.0337517330618979,0.854235905333189,1,"BZIP45;TGA6","NA;TGACG motif-binding factor 6"
"22245","AT1G11175",-0.0492722717777327,3.44391361012538,0.0337144374723923,0.854315560597034,1,NA,NA
"22246","AT1G68290",-0.0462276212491082,1.8511399894786,0.0336475349541974,0.854458564026391,1,"AtBFN2;ENDO2","NA;endonuclease 2"
"22247","AT1G13040",-0.0343498130335702,2.84111877221957,0.0336173120762648,0.854523213296272,1,NA,NA
"22248","AT5G52650",-0.0303486974773228,7.44530249728529,0.0335656991692872,0.854633687118755,1,NA,NA
"22249","AT4G20235",-0.0502709390119783,1.81988012443784,0.0334740876987993,0.85482999148379,1,"CYP71A28","cytochrome P450, family 71, subfamily A, polypeptide 28"
"22250","AT4G31520",-0.0938129366829975,-0.643644534782132,0.0334405634276876,0.854901896410307,1,NA,NA
"22251","AT1G51710",0.0248273286270635,6.84562876586534,0.0334328908321133,0.854918358304271,1,"ATUBP6;UBP6","NA;ubiquitin-specific protease 6"
"22252","AT5G08535",0.029727012706465,3.72219049256139,0.033387922059477,0.855014880072227,1,NA,NA
"22253","AT4G01070",0.0280446686300771,6.36356957165989,0.0333696002881183,0.855054225504058,1,"GT72B1;UGT72B1","NA;UDP-GLUCOSE-DEPENDENT GLUCOSYLTRANSFERASE 72 B1"
"22254","AT1G02460",-0.0522485488907299,2.87921886177134,0.033356890909249,0.855081525055497,1,NA,NA
"22255","AT5G60370",0.0317875749857076,3.76238815375751,0.0333167464171265,0.85516779012555,1,NA,NA
"22256","AT3G24760",-0.0286015171341107,3.63930862370746,0.0333112822071608,0.855179536123344,1,NA,NA
"22257","AT3G24400",-0.0766191772042595,0.416908175694962,0.0332806513115647,0.855245399475502,1,"AtPERK2;PERK2","proline-rich extensin-like receptor kinase 2;proline-rich extensin-like receptor kinase 2"
